,name,Worldwide_Box_Office,number_of_movies,average_box,link
5871,Dady Breva,"$1,272,637",1,"$1,272,637",https://www.the-numbers.com/person/1885760401-Dady-Breva
5872,Luis Brandoni,"$1,272,637",1,"$1,272,637",https://www.the-numbers.com/person/1701790401-Luis-Brandoni
5873,Ximena Romo,"$1,267,863",1,"$1,267,863",https://www.the-numbers.com/person/985170401-Ximena-Romo
5874,Magali Boysselle,"$1,267,863",1,"$1,267,863",https://www.the-numbers.com/person/985180401-Magali-Boysselle
5875,Sofia Espinosa,"$1,267,863",1,"$1,267,863",https://www.the-numbers.com/person/915160401-Sofia-Espinosa
5876,Marco Perez,"$1,267,863",1,"$1,267,863",https://www.the-numbers.com/person/112940401-Marco-Perez
5877,Tatiana Del Real,"$1,267,863",1,"$1,267,863",https://www.the-numbers.com/person/985160401-Tatiana-Del-Real
5878,Anastasia Hille,"$1,255,524",1,"$1,255,524",https://www.the-numbers.com/person/1320670401-Anastasia-Hille
5879,"John P. Navin, Jr.","$1,246,141",1,"$1,246,141",https://www.the-numbers.com/person/104700401-John-P-Navin-Jr
5880,Marie Gillain,"$1,245,147",1,"$1,245,147",https://www.the-numbers.com/person/364830401-Marie-Gillain
5881,Michael W. Smith,"$1,243,263",1,"$1,243,263",https://www.the-numbers.com/person/1102020401-Michael-W-Smith
5882,Scott William Winters,"$1,243,263",1,"$1,243,263",https://www.the-numbers.com/person/694880401-Scott-William-Winters
5883,Benjamin A. Onyango Ochieng,"$1,243,263",1,"$1,243,263",https://www.the-numbers.com/person/770370401-Benjamin-A-Onyango-Ochieng
5884,Pierre Richard,"$1,240,236",1,"$1,240,236",https://www.the-numbers.com/person/120910401-Pierre-Richard
5885,Guy Bedos,"$1,240,236",1,"$1,240,236",https://www.the-numbers.com/person/424330401-Guy-Bedos
5886,Claude Rich,"$1,240,236",1,"$1,240,236",https://www.the-numbers.com/person/286290401-Claude-Rich
5887,Jolene Blalock,"$1,237,615",1,"$1,237,615",https://www.the-numbers.com/person/15450401-Jolene-Blalock
5888,Kara Killmer,"$1,236,094",1,"$1,236,094",https://www.the-numbers.com/person/1016930401-Kara-Killmer
5889,Adetokumboh M'Cormack,"$1,236,094",1,"$1,236,094",https://www.the-numbers.com/person/370510401-Adetokumboh-M-Cormack
5890,Jasna Fritzi Bauer,"$1,228,051",1,"$1,228,051",https://www.the-numbers.com/person/447840401-Jasna-Fritzi-Bauer
5891,Amy Seimetz,"$1,226,902",4,"$306,726",https://www.the-numbers.com/person/194960401-Amy-Seimetz
5892,Robert Reich,"$1,225,769",1,"$1,225,769",https://www.the-numbers.com/person/660870401-Robert-Reich
5893,Akiko Yajima,"$1,222,820",1,"$1,222,820",https://www.the-numbers.com/person/1369310401-Akiko-Yajima
5894,Lily Gladstone,"$1,220,254",1,"$1,220,254",https://www.the-numbers.com/person/876550401-Lily-Gladstone
5895,Olivier Marchal,"$1,217,338",2,"$608,669",https://www.the-numbers.com/person/661110401-Olivier-Marchal
5896,Gerard Lanvin,"$1,217,338",1,"$1,217,338",https://www.the-numbers.com/person/256310401-Gerard-Lanvin
5897,Eloise Laurence,"$1,212,304",1,"$1,212,304",https://www.the-numbers.com/person/624750401-Eloise-Laurence
5898,Dolores Fonzi,"$1,212,136",2,"$606,068",https://www.the-numbers.com/person/1023870401-Dolores-Fonzi
5899,Asher Keddie,"$1,208,503",1,"$1,208,503",https://www.the-numbers.com/person/1482030401-Asher-Keddie
5900,Jeremy Sims,"$1,208,503",1,"$1,208,503",https://www.the-numbers.com/person/825730401-Jeremy-Sims
5901,Shashi Kapoor,"$1,199,913",2,"$599,957",https://www.the-numbers.com/person/74980401-Shashi-Kapoor
5902,Christian McKay,"$1,196,364",2,"$598,182",https://www.the-numbers.com/person/96310401-Christian-McKay
5903,Frances Barber,"$1,196,336",1,"$1,196,336",https://www.the-numbers.com/person/10030401-Frances-Barber
5904,Dilan Gwyn,"$1,189,823",1,"$1,189,823",https://www.the-numbers.com/person/915580401-Dilan-Gwyn
5905,Eddie Eriksson Dominguez,"$1,189,823",1,"$1,189,823",https://www.the-numbers.com/person/1933890401-Eddie-Eriksson-Dominguez
5906,Jack Lowden,"$1,183,892",4,"$295,973",https://www.the-numbers.com/person/990020401-Jack-Lowden
5907,Jenny Seagrove,"$1,180,522",2,"$590,261",https://www.the-numbers.com/person/1590050401-Jenny-Seagrove
5908,Ghilherme Lobo,"$1,166,737",1,"$1,166,737",https://www.the-numbers.com/person/934870401-Ghilherme-Lobo
5909,Fabio Audi,"$1,166,737",1,"$1,166,737",https://www.the-numbers.com/person/934880401-Fabio-Audi
5910,David DeSanctis,"$1,166,052",1,"$1,166,052",https://www.the-numbers.com/person/982350401-David-DeSanctis
5911,Jack Kilmer,"$1,162,943",3,"$387,648",https://www.the-numbers.com/person/736290401-Jack-Kilmer
5912,Sheryl Lee Ralph,"$1,161,135",2,"$580,568",https://www.the-numbers.com/person/118070401-Sheryl-Lee-Ralph
5913,Carl Lumbly,"$1,161,135",1,"$1,161,135",https://www.the-numbers.com/person/88510401-Carl-Lumbly
5914,Mary Alice,"$1,161,135",1,"$1,161,135",https://www.the-numbers.com/person/3800401-Mary-Alice
5915,Paul Butler,"$1,161,135",1,"$1,161,135",https://www.the-numbers.com/person/22120401-Paul-Butler
5916,Vonetta McGee,"$1,161,135",2,"$580,568",https://www.the-numbers.com/person/95790401-Vonetta-McGee
5917,Govind Arun Ahuja,"$1,159,731",3,"$386,577",https://www.the-numbers.com/person/818550401-Govind-Arun-Ahuja
5918,Mike White,"$1,157,672",1,"$1,157,672",https://www.the-numbers.com/person/151530401-Mike-White
5919,Griselda Siciliani,"$1,151,586",1,"$1,151,586",https://www.the-numbers.com/person/312990401-Griselda-Siciliani
5920,Ronit Elkabetz,"$1,148,619",1,"$1,148,619",https://www.the-numbers.com/person/980560401-Ronit-Elkabetz
5921,Christian Byers,"$1,146,474",1,"$1,146,474",https://www.the-numbers.com/person/22260401-Christian-Byers
5922,Lee Cormie,"$1,146,474",1,"$1,146,474",https://www.the-numbers.com/person/31990401-Lee-Cormie
5923,James Fraser,"$1,146,474",1,"$1,146,474",https://www.the-numbers.com/person/50840401-James-Fraser
5924,Tang Yun,"$1,145,190",1,"$1,145,190",https://www.the-numbers.com/person/156700401-Tang-Yun
5925,Liu Peiqi,"$1,145,190",1,"$1,145,190",https://www.the-numbers.com/person/112430401-Liu-Peiqi
5926,Algenis P̩rez Soto,"$1,143,922",1,"$1,143,922",https://www.the-numbers.com/person/1463640401-Algenis-PA-rez-Soto
5927,Patrick D'Assumcao,"$1,138,130",1,"$1,138,130",https://www.the-numbers.com/person/722980401-Patrick-D-Assumcao
5928,Hakim Faris,"$1,138,130",1,"$1,138,130",https://www.the-numbers.com/person/1754050401-Hakim-Faris
5929,Victoire Du Bois,"$1,138,130",1,"$1,138,130",https://www.the-numbers.com/person/1409270401-Victoire-Du-Bois
5930,Andra Day,"$1,135,988",1,"$1,135,988",https://www.the-numbers.com/person/1363950401-Andra-Day
5931,Graham Greene,"$1,133,653",3,"$377,884",https://www.the-numbers.com/person/57950401-Graham-Greene
5932,Danny Dyer,"$1,127,359",1,"$1,127,359",https://www.the-numbers.com/person/43070401-Danny-Dyer
5933,Mary Sudina,"$1,125,910",1,"$1,125,910",https://www.the-numbers.com/person/138750401-Mary-Sudina
5934,Fay Ripley,"$1,125,910",1,"$1,125,910",https://www.the-numbers.com/person/121710401-Fay-Ripley
5935,Evan Richards,"$1,125,910",1,"$1,125,910",https://www.the-numbers.com/person/120960401-Evan-Richards
5936,Pat Healy,"$1,125,739",5,"$225,148",https://www.the-numbers.com/person/63690401-Pat-Healy
5937,Alan Powell,"$1,120,650",3,"$373,550",https://www.the-numbers.com/person/820630401-Alan-Powell
5938,Kim Minhee,"$1,120,138",2,"$560,069",https://www.the-numbers.com/person/1247880401-Kim-Minhee
5939,Lucas Bond,"$1,118,941",1,"$1,118,941",https://www.the-numbers.com/person/1419790401-Lucas-Bond
5940,Rotimi,"$1,117,808",1,"$1,117,808",https://www.the-numbers.com/person/683740401-Rotimi
5941,Iyana Halley,"$1,117,808",1,"$1,117,808",https://www.the-numbers.com/person/1393770401-Iyana-Halley
5942,Waka Flocka,"$1,117,808",1,"$1,117,808",https://www.the-numbers.com/person/1872370401-Waka-Flocka
5943,Bernice Burgos,"$1,117,808",1,"$1,117,808",https://www.the-numbers.com/person/1872390401-Bernice-Burgos
5944,Erica Peeples,"$1,117,808",2,"$558,904",https://www.the-numbers.com/person/1872340401-Erica-Peeples
5945,Lil Mama,"$1,117,808",1,"$1,117,808",https://www.the-numbers.com/person/1872380401-Lil-Mama
5946,London On Da Track,"$1,117,808",1,"$1,117,808",https://www.the-numbers.com/person/1872400401-London-On-Da-Track
5947,Bre-Z,"$1,117,808",1,"$1,117,808",https://www.the-numbers.com/person/1872360401-Bre-Z
5948,Starletta DuPois,"$1,117,808",1,"$1,117,808",https://www.the-numbers.com/person/756530401-Starletta-DuPois
5949,Andra Fuller,"$1,117,808",1,"$1,117,808",https://www.the-numbers.com/person/1393760401-Andra-Fuller
5950,Teddy Ruks,"$1,117,808",1,"$1,117,808",https://www.the-numbers.com/person/1872410401-Teddy-Ruks
5951,Michael King,"$1,117,808",1,"$1,117,808",https://www.the-numbers.com/person/917720401-Michael-King
5952,Molly Kunz,"$1,111,346",1,"$1,111,346",https://www.the-numbers.com/person/435960401-Molly-Kunz
5953,Alexandra Borbely,"$1,110,883",1,"$1,110,883",https://www.the-numbers.com/person/1757440401-Alexandra-Borbely
5954,Yalitza Aparicio,"$1,109,544",1,"$1,109,544",https://www.the-numbers.com/person/1520110401-Yalitza-Aparicio
5955,Ivan Massagu̩,"$1,109,430",1,"$1,109,430",https://www.the-numbers.com/person/1799750401-Ivan-MassaguA
5956,Noel Clarke,"$1,108,226",4,"$277,057",https://www.the-numbers.com/person/195820401-Noel-Clarke
5957,Armeena Rana Khan,"$1,104,147",2,"$552,074",https://www.the-numbers.com/person/1076430401-Armeena-Rana-Khan
5958,Liv Ullmann,"$1,104,059",4,"$276,015",https://www.the-numbers.com/person/144910401-Liv-Ullmann
5959,Brian White,"$1,103,037",2,"$551,519",https://www.the-numbers.com/person/151360401-Brian-White
5960,Edward Furlong,"$1,095,885",5,"$219,177",https://www.the-numbers.com/person/51770401-Edward-Furlong
5961,Maya Kay,"$1,091,551",1,"$1,091,551",https://www.the-numbers.com/person/1158890401-Maya-Kay
5962,Andy Toth,"$1,091,551",1,"$1,091,551",https://www.the-numbers.com/person/1578990401-Andy-Toth
5963,Jennifer Cameron,"$1,091,551",1,"$1,091,551",https://www.the-numbers.com/person/1579020401-Jennifer-Cameron
5964,Alan Marriott,"$1,091,551",1,"$1,091,551",https://www.the-numbers.com/person/1579000401-Alan-Marriott
5965,Cole Howard,"$1,091,551",1,"$1,091,551",https://www.the-numbers.com/person/1579010401-Cole-Howard
5966,Brian Drummond,"$1,091,551",1,"$1,091,551",https://www.the-numbers.com/person/1578980401-Brian-Drummond
5967,Fanny Ardant,"$1,079,990",3,"$359,997",https://www.the-numbers.com/person/6030401-Fanny-Ardant
5968,Magalie Lepine-Blondeau,"$1,079,865",2,"$539,933",https://www.the-numbers.com/person/633170401-Magalie-Lepine-Blondeau
5969,Isild Le Besco,"$1,079,237",2,"$539,619",https://www.the-numbers.com/person/83160401-Isild-Le-Besco
5970,Rhona Mitra,"$1,076,320",3,"$358,773",https://www.the-numbers.com/person/100290401-Rhona-Mitra
5971,Nikki Reed,"$1,074,280",4,"$268,570",https://www.the-numbers.com/person/119550401-Nikki-Reed
5972,Chris Marquette,"$1,073,694",2,"$536,847",https://www.the-numbers.com/person/92430401-Chris-Marquette
5973,Brian Donovan,"$1,071,136",1,"$1,071,136",https://www.the-numbers.com/person/166820401-Brian-Donovan
5974,Tony Oliver,"$1,071,136",1,"$1,071,136",https://www.the-numbers.com/person/953940401-Tony-Oliver
5975,Stephanie Sheh,"$1,071,136",2,"$535,568",https://www.the-numbers.com/person/953960401-Stephanie-Sheh
5976,Steve Staley,"$1,071,136",1,"$1,071,136",https://www.the-numbers.com/person/953970401-Steve-Staley
5977,Maile Flanagan,"$1,071,136",1,"$1,071,136",https://www.the-numbers.com/person/698500401-Maile-Flanagan
5978,Cindy Robinson,"$1,071,136",1,"$1,071,136",https://www.the-numbers.com/person/875540401-Cindy-Robinson
5979,Danielle Judovits,"$1,071,136",1,"$1,071,136",https://www.the-numbers.com/person/953980401-Danielle-Judovits
5980,Kate Higgins,"$1,071,136",1,"$1,071,136",https://www.the-numbers.com/person/953950401-Kate-Higgins
5981,Kyle Hebert,"$1,071,136",1,"$1,071,136",https://www.the-numbers.com/person/953990401-Kyle-Hebert
5982,Neil Kaplan,"$1,071,136",1,"$1,071,136",https://www.the-numbers.com/person/953930401-Neil-Kaplan
5983,Julie Perreault,"$1,070,470",1,"$1,070,470",https://www.the-numbers.com/person/1750180401-Julie-Perreault
5984,Sunday Rest,"$1,069,454",1,"$1,069,454",https://www.the-numbers.com/person/769810401-Sunday-Rest
5985,Jeanne Tripplehorn,"$1,069,414",3,"$356,471",https://www.the-numbers.com/person/143810401-Jeanne-Tripplehorn
5986,Stephanie Renz,"$1,065,907",1,"$1,065,907",https://www.the-numbers.com/person/399280401-Stephanie-Renz
5987,Malerie Grady,"$1,065,907",1,"$1,065,907",https://www.the-numbers.com/person/399290401-Malerie-Grady
5988,Misty Miller,"$1,065,907",1,"$1,065,907",https://www.the-numbers.com/person/399270401-Misty-Miller
5989,Lulu Wilson,"$1,063,197",1,"$1,063,197",https://www.the-numbers.com/person/834860401-Lulu-Wilson
5990,Wayne Crawford,"$1,058,048",1,"$1,058,048",https://www.the-numbers.com/person/33220401-Wayne-Crawford
5991,Ananya Panday,"$1,057,980",1,"$1,057,980",https://www.the-numbers.com/person/1634640401-Ananya-Panday
5992,Tara Sutaria,"$1,057,980",1,"$1,057,980",https://www.the-numbers.com/person/1634630401-Tara-Sutaria
5993,Lilas-Rose Gilberti,"$1,050,673",1,"$1,050,673",https://www.the-numbers.com/person/1288880401-Lilas-Rose-Gilberti
5994,Esteban Lamothe,"$1,047,488",1,"$1,047,488",https://www.the-numbers.com/person/1365690401-Esteban-Lamothe
5995,Thierry Lhermitte,"$1,045,160",2,"$522,580",https://www.the-numbers.com/person/85490401-Thierry-Lhermitte
5996,Kanye West,"$1,042,485",2,"$521,243",https://www.the-numbers.com/person/663830401-Kanye-West
5997,Lara Flynn Boyle,"$1,042,002",3,"$347,334",https://www.the-numbers.com/person/17940401-Lara-Flynn-Boyle
5998,Mike O'Brien,"$1,038,306",1,"$1,038,306",https://www.the-numbers.com/person/346000401-Mike-O-Brien
5999,Cristin Milioti,"$1,036,144",2,"$518,072",https://www.the-numbers.com/person/692500401-Cristin-Milioti
6000,Sheridan Smith,"$1,032,591",3,"$344,197",https://www.the-numbers.com/person/361620401-Sheridan-Smith
6001,Vanilla Ice,"$1,031,420",1,"$1,031,420",https://www.the-numbers.com/person/69640401-Vanilla-Ice
6002,Kristin Minter,"$1,031,420",1,"$1,031,420",https://www.the-numbers.com/person/669550401-Kristin-Minter
6003,Jennifer O'Neill,"$1,022,549",3,"$340,850",https://www.the-numbers.com/person/1249330401-Jennifer-O-Neill
6004,Aleksandr Kuxnetsov,"$1,020,458",1,"$1,020,458",https://www.the-numbers.com/person/1497620401-Aleksandr-Kuxnetsov
6005,Yuriy Tsurilo,"$1,020,458",1,"$1,020,458",https://www.the-numbers.com/person/974730401-Yuriy-Tsurilo
6006,Aleksey Faddeev,"$1,020,458",1,"$1,020,458",https://www.the-numbers.com/person/1497610401-Aleksey-Faddeev
6007,Park Ji-hoo,"$1,018,584",1,"$1,018,584",https://www.the-numbers.com/person/1822850401-Park-Ji-hoo
6008,John Benjamin Hickey,"$1,013,487",2,"$506,744",https://www.the-numbers.com/person/65350401-John-Benjamin-Hickey
6009,Tom Vaughan-Lawlor,"$1,010,935",1,"$1,010,935",https://www.the-numbers.com/person/146140401-Tom-Vaughan-Lawlor
6010,Edie Falco,"$1,009,346",3,"$336,449",https://www.the-numbers.com/person/46190401-Edie-Falco
6011,Ali Faulkner,"$1,005,691",3,"$335,230",https://www.the-numbers.com/person/289340401-Ali-Faulkner
6012,Pulkit Samrat,"$1,000,864",3,"$333,621",https://www.the-numbers.com/person/641190401-Pulkit-Samrat
6013,Michael Sarrazin,"$1,000,000",2,"$500,000",https://www.the-numbers.com/person/444300401-Michael-Sarrazin
6014,Behrooz Vosoughi,"$1,000,000",1,"$1,000,000",https://www.the-numbers.com/person/1817340401-Behrooz-Vosoughi
6015,Mahira Khan,"$998,689",3,"$332,896",https://www.the-numbers.com/person/273170401-Mahira-Khan
6016,Laura Morante,"$995,527",2,"$497,764",https://www.the-numbers.com/person/101680401-Laura-Morante
6017,Silvio Orlando,"$995,527",1,"$995,527",https://www.the-numbers.com/person/1849840401-Silvio-Orlando
6018,Rachel Griffiths,"$987,881",3,"$329,294",https://www.the-numbers.com/person/58690401-Rachel-Griffiths
6019,Paris Warner,"$986,324",2,"$493,162",https://www.the-numbers.com/person/1088790401-Paris-Warner
6020,Deirdre O'Kane,"$985,592",1,"$985,592",https://www.the-numbers.com/person/107860401-Deirdre-O-Kane
6021,Boguslaw Linda,"$985,351",1,"$985,351",https://www.the-numbers.com/person/1351020401-Boguslaw-Linda
6022,Sanya Malhotra,"$985,026",2,"$492,513",https://www.the-numbers.com/person/1591020401-Sanya-Malhotra
6023,David Gulpilil,"$981,979",1,"$981,979",https://www.the-numbers.com/person/59410401-David-Gulpilil
6024,Matthieu Lucci,"$979,677",1,"$979,677",https://www.the-numbers.com/person/1460460401-Matthieu-Lucci
6025,Mark Boone Jr.,"$975,973",3,"$325,324",https://www.the-numbers.com/person/74040401-Mark-Boone-Jr
6026,Heather Kennedy,"$975,414",1,"$975,414",https://www.the-numbers.com/person/1939560401-Heather-Kennedy
6027,Billy Boyd,"$974,240",1,"$974,240",https://www.the-numbers.com/person/17800401-Billy-Boyd
6028,Brenda Blethyn,"$974,240",1,"$974,240",https://www.the-numbers.com/person/15780401-Brenda-Blethyn
6029,Jamie Sives,"$974,240",1,"$974,240",https://www.the-numbers.com/person/160820401-Jamie-Sives
6030,Finn Cole,"$969,322",2,"$484,661",https://www.the-numbers.com/person/1655640401-Finn-Cole
6031,Elizabeth Rice,"$967,051",1,"$967,051",https://www.the-numbers.com/person/1220810401-Elizabeth-Rice
6032,Marina Hands,"$965,732",2,"$482,866",https://www.the-numbers.com/person/61150401-Marina-Hands
6033,Tamsin Egerton,"$965,059",3,"$321,686",https://www.the-numbers.com/person/43890401-Tamsin-Egerton
6034,James Roday,"$964,461",2,"$482,231",https://www.the-numbers.com/person/254500401-James-Roday
6035,Nikohl Boosheri,"$961,491",2,"$480,746",https://www.the-numbers.com/person/263550401-Nikohl-Boosheri
6036,Nadezhda Markina,"$961,379",1,"$961,379",https://www.the-numbers.com/person/359730401-Nadezhda-Markina
6037,Andrey Smirnov,"$961,379",1,"$961,379",https://www.the-numbers.com/person/359740401-Andrey-Smirnov
6038,Alba August,"$961,329",1,"$961,329",https://www.the-numbers.com/person/1455060401-Alba-August
6039,Gabrielle Sanz,"$959,831",1,"$959,831",https://www.the-numbers.com/person/1912870401-Gabrielle-Sanz
6040,Josephine Sanz,"$959,831",1,"$959,831",https://www.the-numbers.com/person/1912850401-Josephine-Sanz
6041,Sarah Kazemy,"$958,978",1,"$958,978",https://www.the-numbers.com/person/263560401-Sarah-Kazemy
6042,Ahsaas Channa,"$958,722",1,"$958,722",https://www.the-numbers.com/person/26730401-Ahsaas-Channa
6043,Sudeep,"$958,722",1,"$958,722",https://www.the-numbers.com/person/138740401-Sudeep
6044,Amruta Khanvilkar,"$958,722",1,"$958,722",https://www.the-numbers.com/person/77350401-Amruta-Khanvilkar
6045,Justin Benson,"$957,694",2,"$478,847",https://www.the-numbers.com/person/393180401-Justin-Benson
6046,Aaron Moorhead,"$957,694",1,"$957,694",https://www.the-numbers.com/person/393170401-Aaron-Moorhead
6047,Corinna Harfouch,"$957,560",1,"$957,560",https://www.the-numbers.com/person/1703270401-Corinna-Harfouch
6048,Richard Brake,"$957,502",2,"$478,751",https://www.the-numbers.com/person/18200401-Richard-Brake
6049,Anastasia Shevtsova,"$953,314",1,"$953,314",https://www.the-numbers.com/person/1386040401-Anastasia-Shevtsova
6050,Michael Algieri,"$951,016",1,"$951,016",https://www.the-numbers.com/person/219860401-Michael-Algieri
6051,Lew Temple,"$946,235",3,"$315,412",https://www.the-numbers.com/person/140890401-Lew-Temple
6052,Rakul Preet Singh,"$943,213",2,"$471,607",https://www.the-numbers.com/person/1171180401-Rakul-Preet-Singh
6053,Weston Cage,"$937,961",2,"$468,981",https://www.the-numbers.com/person/848130401-Weston-Cage
6054,Alexandra Dinu,"$937,961",1,"$937,961",https://www.the-numbers.com/person/1406260401-Alexandra-Dinu
6055,Ori Pfeffer,"$937,961",2,"$468,981",https://www.the-numbers.com/person/1194070401-Ori-Pfeffer
6056,Wang Luodan,"$935,847",1,"$935,847",https://www.the-numbers.com/person/1413130401-Wang-Luodan
6057,Mya Taylor,"$935,172",1,"$935,172",https://www.the-numbers.com/person/973550401-Mya-Taylor
6058,Kitana Kiki Rodriguez,"$935,172",1,"$935,172",https://www.the-numbers.com/person/973560401-Kitana-Kiki-Rodriguez
6059,Nani,"$934,922",1,"$934,922",https://www.the-numbers.com/person/1420660401-Nani
6060,Chen Yongzhong,"$930,549",1,"$930,549",https://www.the-numbers.com/person/1416960401-Chen-Yongzhong
6061,Victor Love,"$929,770",1,"$929,770",https://www.the-numbers.com/person/1894660401-Victor-Love
6062,Booboo Stewart,"$926,664",5,"$185,333",https://www.the-numbers.com/person/168160401-Booboo-Stewart
6063,Tara Lynne Barr,"$926,632",1,"$926,632",https://www.the-numbers.com/person/357970401-Tara-Lynne-Barr
